Respondent,Linux,Windows,Docker,Github,Slack,Jira,Overtime,EdLevel,JobSeek,DevOps,EdImpt,OpSys,OnboardGood,DevOpsImpt,OrgSize,UndergradMajor,PurchaseWhat,Learn,ConvertedComp,WorkWeekHrs,YearsCode
36905,1,1,1,1,1,1,5.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,-0.17418151592226536,0.06550034676386837,-0.7718499464874452
55890,0,0,1,1,1,1,3.0,3.0,2.0,0.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0.1544960234469479,-0.11091421545396787,0.7873181937302787
30746,0,1,0,0,0,0,0.0,8.0,2.0,0.0,2.0,3.0,0.0,4.0,3.0,12.0,1.0,2.0,-0.30068332965556893,-0.11091421545396787,-0.2846099026694065
30337,1,1,0,1,0,0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,-0.3568686198655721,-0.11091421545396787,-0.5769539289602298
2663,0,0,0,1,1,0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,2.0,2.0,-0.379502143887295,-0.11091421545396787,-0.6744019377238375
55829,0,1,0,1,0,0,1.0,8.0,0.0,3.0,4.0,3.0,2.0,0.0,8.0,12.0,3.0,0.0,-0.30638676943736565,-1.9926695457775545,-1.0641939727782685
34493,1,0,0,1,1,0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,6.0,10.0,3.0,3.0,0.15309259275906761,-0.3461336317444162,-0.1871618939057988
64647,0,0,0,0,0,0,2.0,2.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,11.0,3.0,2.0,-0.1513044742469377,4.946303234790672,-0.7718499464874452
57454,1,0,1,1,0,0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.5946686011460687,1.0651828659982738,-0.479505920196622
51157,1,1,1,1,1,1,2.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,8.0,12.0,0.0,0.0,-0.3638977889786713,-0.005065478123266294,-1.1616419815418761
7275,0,1,0,0,0,0,3.0,3.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0,7.0,2.0,2.0,-0.18467200010518808,-0.22852392359919205,-1.0641939727782685
25628,1,0,0,1,0,0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,-0.2454072254220179,0.477134325272153,-0.2846099026694065
24689,1,0,1,1,1,1,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,6.0,2.0,3.0,2.0,0.11839533234494887,-0.28732877767180415,1.079662220021102
15398,1,0,0,1,1,1,4.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0,0.15108998047613337,-0.22852392359919205,-0.08971388514219104
32884,1,0,0,1,0,1,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,7.0,1.0,0.0,-0.06719475836369938,-0.11091421545396787,-0.1871618939057988
26713,1,1,0,1,1,1,4.0,1.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,-0.40872826754443736,0.06550034676386837,-0.479505920196622
56173,1,0,0,1,1,1,3.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,-0.2349215475085742,-0.11091421545396787,-0.2846099026694065
688,0,1,0,1,1,0,2.0,8.0,0.0,0.0,2.0,3.0,1.0,0.0,5.0,12.0,2.0,0.0,-0.2874821094864664,0.18311005490909255,-1.3565379990690918
19313,1,1,0,0,0,1,1.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,-0.22796847766222647,-0.11091421545396787,2.4439343427116103
51126,1,1,1,1,1,1,3.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,7.0,2.0,2.0,4.558839615214407,-0.11091421545396787,-0.6744019377238375
23932,1,1,0,1,0,1,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,-0.485244077650789,-0.4049384858170283,-0.6744019377238375
13479,1,0,1,1,1,1,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.15930069083616377,-0.28732877767180415,0.20263014114863218
20745,0,0,0,1,1,0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.0,-0.4628949245732428,0.18311005490909255,-1.3565379990690918
46078,1,0,1,1,1,1,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,-0.31567889043018055,-0.11091421545396787,0.49497416743945544
35991,1,1,1,1,0,0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,8.0,12.0,3.0,0.0,-0.35785791033334163,0.32424170468336144,0.20263014114863218
35492,0,0,0,0,0,0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,-0.25396639031927887,0.33600267549788404,2.151590316420787
39952,1,0,1,0,1,1,4.0,3.0,3.0,2.0,4.0,1.0,2.0,0.0,5.0,2.0,1.0,2.0,-0.36306870749353654,-0.11091421545396787,-0.6744019377238375
62450,0,0,0,1,1,1,2.0,3.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,0.0,2.0,3.0,-0.40115038266581415,-0.11091421545396787,-1.3565379990690918
7688,0,0,0,1,0,1,2.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,-0.44021333785672956,0.477134325272153,-1.0641939727782685
26434,1,0,0,1,1,1,2.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,-0.18467200010518808,0.477134325272153,-0.5769539289602298
46286,0,1,0,1,0,1,4.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,7.0,6.0,1.0,3.0,-0.2349215475085742,-0.11091421545396787,-0.2846099026694065
19725,1,1,0,1,1,1,0.0,3.0,0.0,1.0,5.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,-0.2874821094864664,-0.11091421545396787,-0.479505920196622
21897,1,0,0,1,1,0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,5.0,6.0,2.0,3.0,-0.16889461949531895,-0.11091421545396787,1.4694542550755327
271,0,0,0,1,1,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,-0.1472992496810692,-0.11091421545396787,-1.1616419815418761
30299,0,1,0,1,0,0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,4.0,6.0,2.0,3.0,-0.3342070592718882,1.1004657784418412,0.6898701849666709
63837,0,0,0,0,0,0,3.0,1.0,3.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,0.16649006893189772,0.477134325272153,-0.6744019377238375
4294,1,1,0,1,0,1,4.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,6.0,2.0,2.0,0.0,-0.3560996167489254,-0.3461336317444162,-0.38205791143301426
35138,0,0,0,1,1,0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,8.0,1.0,2.0,-0.42848203510330074,0.18311005490909255,-0.9667459640146607
33695,1,0,1,0,1,1,2.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,0.0,-0.2629701351433512,0.006695492691256291,-0.2846099026694065
14556,0,1,0,0,0,1,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,0.012909732953670428,0.8887683037804376,0.3975261586758477
2663,0,0,0,1,1,0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,2.0,2.0,-0.379502143887295,-0.11091421545396787,-0.6744019377238375
17448,0,0,0,0,0,0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,-0.2605549847301325,-0.4049384858170283,1.8592462901299638
16219,1,1,0,0,0,0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,7.0,10.0,1.0,0.0,-0.18534888305681987,0.006695492691256291,-0.6744019377238375
7330,1,1,0,1,0,1,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,7.0,2.0,1.0,0.0,-0.34225756064928387,-0.11091421545396787,-0.7718499464874452
722,0,0,0,1,0,0,4.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,0.032935855783012884,-0.11091421545396787,-0.2846099026694065
10415,1,0,1,1,1,1,1.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.1630237613266689,-0.11091421545396787,-0.2846099026694065
13095,1,0,0,1,0,0,4.0,5.0,0.0,1.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,1.0,-0.1630237613266689,-0.11091421545396787,0.49497416743945544
17605,1,1,1,1,1,1,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,1.0,0.0,0.1130403471003827,-0.11091421545396787,-0.2846099026694065
28534,1,1,1,1,1,0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,3.5174812280885996,2.8293284881766363,0.0077341236214167
653,1,1,1,1,1,1,4.0,5.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,8.0,0.0,3.0,0.1180989457270746,-0.11091421545396787,-0.1871618939057988
25118,1,0,1,0,1,1,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,-0.3406426541043257,-0.11091421545396787,-1.1616419815418761
25217,0,0,0,1,1,1,3.0,1.0,2.0,0.0,3.0,2.0,0.0,4.0,6.0,2.0,2.0,2.0,-0.007116389875672027,-0.5813530480348645,-0.1871618939057988
48429,0,1,0,1,1,0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,2.0,-0.14109275369379937,0.06550034676386837,0.20263014114863218
17851,1,0,1,1,1,1,3.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,6.0,6.0,1.0,0.0,-0.39387689485419697,-0.11091421545396787,0.1831405393959107
25734,0,0,0,1,1,0,4.0,3.0,2.0,2.0,4.0,4.0,0.0,4.0,2.0,5.0,2.0,2.0,0.0498779556966366,-0.11091421545396787,0.9822142112574941
49012,0,1,0,1,0,0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,6.0,1.0,1.0,2.0,-0.27030370132345644,-0.28732877767180415,-0.479505920196622
20427,0,0,0,1,0,1,0.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,6.0,8.0,2.0,2.0,-0.2522681751033506,-0.4049384858170283,-0.869297955251053
25082,0,1,0,1,1,1,4.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,-0.1976545350129942,-0.11091421545396787,1.8592462901299638
50214,1,1,0,1,0,0,3.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,9.0,2.0,3.0,2.0,-0.45967472402228454,-0.028587419752311043,-1.0641939727782685
17993,1,0,1,0,1,1,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,-0.23184954026655305,-0.11091421545396787,-0.6744019377238375
40565,0,0,0,1,1,0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,5.0,6.0,8.0,1.0,2.0,-0.2754824566871244,-0.5813530480348645,0.0077341236214167
51396,1,1,1,1,0,1,2.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,-0.359127566520722,0.477134325272153,-0.38205791143301426
22591,0,0,0,0,0,0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,0.0,-0.44133079551060683,-0.11091421545396787,-0.869297955251053
24415,1,0,1,1,1,1,4.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,-0.4268959661752168,0.18311005490909255,-0.7718499464874452
38985,0,0,0,0,0,0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,-0.4308851698428218,0.3595246171269288,-0.869297955251053
54382,1,1,1,1,1,1,3.0,2.0,0.0,2.0,4.0,3.0,2.0,4.0,3.0,11.0,3.0,2.0,0.3750357037173646,-0.70484324158735,-1.0641939727782685
48871,1,0,1,1,1,0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,-0.383399227389885,-0.11091421545396787,-0.38205791143301426
17695,1,0,0,0,0,1,0.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,5.0,8.0,2.0,1.0,0.39340606671117706,-0.11091421545396787,2.4439343427116103
56711,1,0,0,1,1,1,2.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,9.0,4.0,1.0,2.0,-0.27992024550610667,0.18311005490909255,-1.1616419815418761
2355,0,1,0,1,0,1,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.766679015700333,-0.11091421545396787,0.9822142112574941
20569,1,0,1,0,0,1,4.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,-0.23072247007371766,-0.11091421545396787,-0.479505920196622
56738,1,1,0,1,0,0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,5.0,12.0,3.0,4.0,-0.4481396772725833,-1.9926695457775545,-0.38205791143301426
27648,1,1,1,1,0,1,2.0,3.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,-0.25944553752538696,0.7711585956352134,0.0077341236214167
20322,1,0,0,1,1,1,2.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,7.0,2.0,1.0,1.4748166994956695,0.477134325272153,3.4184144303476875
15403,1,0,1,1,0,1,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,-0.37590545222714505,1.0651828659982738,-0.7718499464874452
3237,1,1,1,1,1,0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,8.0,2.0,2.0,-0.2514671301901769,-0.4049384858170283,-0.479505920196622
31022,1,0,1,1,1,0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,8.0,0.0,2.0,-0.19681984621346724,0.18311005490909255,0.49497416743945544
9923,1,1,1,1,1,0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,-0.3102317850205994,-0.16971906952657997,-0.08971388514219104
25367,0,0,0,0,0,0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,-0.3959956586495414,-0.11091421545396787,-0.7718499464874452
4873,1,1,1,1,1,1,4.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,5.0,3.0,2.0,0.0,-0.039001982644551084,0.18311005490909255,1.4694542550755327
2077,1,0,1,1,1,1,4.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.22518663494470045,0.18311005490909255,0.20263014114863218
18948,1,0,1,1,0,1,2.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,12.0,0.0,0.0,-0.34225756064928387,-0.11091421545396787,0.20263014114863218
7705,1,0,0,1,0,0,4.0,3.0,2.0,2.0,4.0,3.0,0.0,4.0,2.0,1.0,2.0,3.0,-0.1745908498728971,0.477134325272153,-0.6744019377238375
12202,1,0,1,1,1,1,4.0,8.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,12.0,0.0,0.0,-0.2063202388837073,6.945668273259483,-0.2846099026694065
13135,1,0,1,1,1,0,2.0,5.0,2.0,0.0,1.0,2.0,1.0,0.0,5.0,8.0,1.0,0.0,-0.15122837498018618,-0.11091421545396787,0.49497416743945544
57788,1,1,1,1,1,1,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,-0.38152478229305853,-0.11091421545396787,-0.2846099026694065
4848,1,1,0,1,0,0,2.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,8.0,0.0,3.0,-0.047168635534356934,-0.11091421545396787,0.3000781499122399
27707,1,1,1,1,0,1,2.0,7.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,12.0,2.0,2.0,-0.20199059112800344,-0.25792635063549807,1.3720062463119251
21783,0,1,0,1,0,0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,7.0,2.0,3.0,0.0008099495401817168,-0.11091421545396787,0.49497416743945544
16313,1,0,0,1,1,1,1.0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,7.0,2.0,1.0,0.0,-0.44371790935186445,-0.11091421545396787,-0.479505920196622
18822,1,0,1,1,0,0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,8.0,7.0,3.0,2.0,-0.06190305566727395,0.12430520083648046,2.2490383251843946
50364,0,0,1,1,1,1,1.0,3.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,2.0,0.0,2.0,0.8956043530822504,-0.11091421545396787,-0.08971388514219104
58783,1,1,1,1,1,1,4.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.12294526745177548,0.18311005490909255,0.6898701849666709
46542,1,1,0,1,1,0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,-0.4170431137431803,-0.11091421545396787,-0.38205791143301426
26194,0,1,0,1,0,0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,5.0,2.0,3.0,1.0,4.0,-0.361014027291246,-0.11091421545396787,-1.0641939727782685
6681,1,1,1,1,0,0,4.0,7.0,2.0,2.0,0.0,3.0,1.0,4.0,6.0,2.0,2.0,4.0,-0.2816985652133523,0.7711585956352134,-0.7718499464874452
9759,0,0,1,1,1,0,3.0,3.0,2.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,-0.2885835462420802,-0.11091421545396787,-0.7718499464874452
15940,1,1,1,1,0,1,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,-0.2638232479758812,-0.4049384858170283,0.0077341236214167
23108,1,1,1,1,0,0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,6.0,2.0,1.0,3.0,-0.40594383542624557,0.477134325272153,-0.869297955251053
14156,1,1,1,1,1,1,1.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,12.0,2.0,0.0,-0.38676361602521453,-0.22852392359919205,0.3000781499122399
57707,0,0,0,0,1,1,2.0,3.0,2.0,0.0,4.0,3.0,0.0,4.0,5.0,2.0,2.0,3.0,-0.2279644724376606,-0.11091421545396787,0.3975261586758477
10327,0,0,0,1,0,1,4.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,-0.25477144045701844,-0.11091421545396787,0.0077341236214167
244,0,1,0,1,0,1,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,8.0,11.0,0.0,3.0,-0.026950261925852793,1.0651828659982738,0.7873181937302787
60183,1,1,0,0,1,0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,-0.2972428417534879,-0.11091421545396787,0.0077341236214167
1978,1,1,1,1,1,0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,3.0,1.0,3.0,-0.02714251270501448,-0.11091421545396787,0.0077341236214167
33639,0,1,0,1,1,0,3.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,6.0,3.0,1.0,3.0,1.0516871533692322,0.18311005490909255,-0.869297955251053
5812,1,1,0,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,-0.3471599555179069,-0.28732877767180415,-0.479505920196622
8220,1,1,1,1,0,1,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,7.0,2.0,1.0,3.0,-0.035100893917395175,0.18311005490909255,0.49497416743945544
41263,0,0,0,0,0,0,0.0,1.0,2.0,0.0,3.0,4.0,1.0,3.0,1.0,7.0,3.0,0.0,-0.4581847804837815,-0.11091421545396787,-0.9667459640146607
65446,1,1,1,0,0,0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.4936028047994192,-0.11091421545396787,0.20263014114863218
42958,1,0,1,1,0,1,1.0,1.0,2.0,0.0,4.0,1.0,0.0,4.0,5.0,6.0,2.0,3.0,-0.1666364738850823,0.18311005490909255,0.49497416743945544
49766,1,1,1,1,1,1,4.0,8.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,12.0,2.0,0.0,0.4134321895405195,-0.11091421545396787,0.49497416743945544
23056,0,0,1,1,1,1,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,0.01770879302849404,-0.11091421545396787,0.49497416743945544
23817,0,1,0,0,0,0,4.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,6.0,3.0,1.0,-0.42094019724577036,0.12430520083648046,0.9822142112574941
12175,1,1,0,1,0,0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,6.0,2.0,2.0,2.0,-0.32148646605068987,0.18311005490909255,0.3000781499122399
44752,1,0,0,0,0,1,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,7.0,2.0,1.0,2.0,-0.41560123289946765,-0.11091421545396787,-0.869297955251053
936,1,1,1,1,1,1,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,5.0,2.0,2.0,0.0,0.1931448384177525,-0.4049384858170283,0.49497416743945544
10314,1,0,1,1,1,1,2.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,1.0,2.0,1.2290881619305059,0.3595246171269288,-0.08971388514219104
5463,1,1,0,1,0,0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,6.0,2.0,3.0,2.0,-0.33766036389258,-0.4049384858170283,-1.1616419815418761
51644,0,1,0,1,0,1,4.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,8.0,0.0,2.0,-0.21758293036292947,-0.3461336317444162,2.638830360238826
18952,0,1,0,0,1,1,4.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,7.0,3.0,1.0,2.0,-0.27457647489032494,-0.11091421545396787,0.10518213238502444
8041,0,1,0,0,0,0,4.0,1.0,2.0,0.0,3.0,3.0,0.0,4.0,5.0,3.0,1.0,2.0,-0.14982654638213222,0.006695492691256291,-0.9667459640146607
12523,1,1,1,1,1,1,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,5.0,6.0,2.0,2.0,-0.18467200010518808,-0.11091421545396787,0.10518213238502444
58817,1,0,1,1,1,0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,-0.3420653098701222,-1.1694015887609854,0.10518213238502444
6993,1,1,1,1,1,1,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,3.0,3.0,3.5174812280885996,6.945668273259483,3.515862439111295
48643,1,1,0,1,0,0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,4.0,8.0,2.0,3.0,2.0,-0.10488552361834821,-1.8750598376323304,0.9822142112574941
43958,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,2.0,1.0,2.0,-0.24691318985878444,-0.22852392359919205,-0.6744019377238375
29368,1,1,1,1,1,0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,6.0,3.0,1.0,0.0,-0.4234354521503064,0.18311005490909255,-0.2846099026694065
45699,1,0,1,1,1,1,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,8.0,2.0,3.0,-0.047168635534356934,0.477134325272153,-0.9667459640146607
47026,0,1,0,0,0,0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,4.0,-0.29291319399778404,-0.28732877767180415,-1.1616419815418761
3349,1,0,0,1,1,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.07298810144169779,-0.11091421545396787,0.7873181937302787
58954,1,1,1,1,1,1,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.34461263269401454,0.18311005490909255,0.10518213238502444
56280,1,0,1,1,1,0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,4.0,7.0,2.0,2.0,3.0,-0.21064988663941112,7.416107105840379,0.49497416743945544
20325,1,1,0,1,1,0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,6.0,6.0,2.0,3.0,-0.17393399304409468,-0.4049384858170283,-1.0641939727782685
8721,1,1,0,1,1,0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,4.0,3.0,6.0,1.0,1.0,-0.21064988663941112,-0.28732877767180415,-0.7718499464874452
2641,0,1,1,1,1,0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,-0.22450716259240294,1.0651828659982738,-0.7718499464874452
906,1,1,0,1,0,1,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,-0.42300288789719265,-0.11091421545396787,-0.7718499464874452
30573,0,0,0,1,1,0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,3.0,-0.4553090292454879,0.7711585956352134,-0.6744019377238375
62617,1,1,1,1,1,0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,5.0,2.0,0.0,2.0,-0.36609665726533314,-0.11091421545396787,-0.479505920196622
4932,0,1,0,0,0,1,2.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,-0.06719475836369938,0.24191490898170462,1.9566942988935716
59518,1,1,1,1,0,0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,8.0,2.0,3.0,0.0,-0.47572766408228545,-2.1102792539227786,-0.5769539289602298
10356,1,1,1,1,1,1,4.0,3.0,2.0,0.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,0.0,2.369776118289852,-0.11091421545396787,-0.2846099026694065
19380,0,0,0,1,0,0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,3.0,0.0,0.0,-0.16827861595708837,-0.14031664249027392,1.4694542550755327
61576,0,1,1,1,1,1,0.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,7.0,2.0,1.0,2.0,-0.4491970565579726,-0.11091421545396787,-0.2846099026694065
62290,0,1,0,1,0,0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,8.0,2.0,3.0,2.0,-0.21067712216645904,2.2412799474505154,-0.38205791143301426
60528,1,0,0,0,0,1,4.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0,-0.44227602850815184,-1.9926695457775545,-0.7718499464874452
27678,0,1,0,0,1,1,2.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,5.0,2.0,2.0,2.0,-0.4326955313465944,0.477134325272153,-0.6744019377238375
14158,1,1,0,0,1,0,2.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,-0.2989730987659431,0.477134325272153,-0.38205791143301426
5478,1,1,1,0,1,1,4.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,9.0,2.0,2.0,3.0,-0.1666364738850823,-0.22852392359919205,0.10518213238502444
21345,1,0,0,1,0,0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,-0.4653741585795154,0.477134325272153,-0.479505920196622
49755,1,1,0,0,0,0,0.0,6.0,2.0,0.0,2.0,3.0,1.0,4.0,4.0,12.0,3.0,2.0,4.558839615214407,-1.8750598376323304,1.4694542550755327
